Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,05:00,2.5,1300,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Amala Travels,Non A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,1.9,1400,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:55,06h 40m,06:35,2.1,1500,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 50m,06:35,1.9,1000,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Maheswari Travels,A/C Sleeper (2+1),23:50,07h 10m,07:00,5.0,1299,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,SREE LEKYAA TRAVELS,A/C Sleeper (2+1),23:59,05h 01m,05:00,5.0,1283,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,4.0,1100,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06h 21m,06:20,4.0,1200,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:45,06h 50m,06:35,4.0,1099,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,HARITHA TRAVELS,NON A/C Sleeper (2+1),23:45,06h 15m,06:00,3.8,1399,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,3.8,1300,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,3.5,1000,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,PRL BUS,NON A/C Sleeper (2+1),23:59,06h 16m,06:15,5.0,1400,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Jagan Travels,A/C Sleeper (2+1),23:40,05h 50m,05:30,5.0,1540,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Matangi Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 40m,05:35,2.6,998,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Matangi Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 05m,05:35,2.3,1378,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:05,06h 45m,05:50,1.8,1300,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,VRCR Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:50,06h 00m,05:50,1.9,1499,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Muneer Travels,Non A/C Seater / Sleeper (2+1),23:55,07h 00m,06:55,1.0,1230,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,SREE LEKYAA TRAVELS,NON A/C Sleeper (2+1),23:55,05h 05m,05:00,0.0,1378,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,PRL BUS,A/C Seater / Sleeper (2+1),23:30,06h 45m,06:15,0.0,1150,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,05h 45m,04:00,4.0,330,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 00m,05:40,4.2,899,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 05m,05:50,3.8,899,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,05:00,3.2,899,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,4.4,900,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,4.2,900,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:59,04h 41m,04:40,3.4,850,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05h 26m,05:25,4.2,798,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,3.1,899,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:55,05h 20m,05:15,1.0,900,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,05h 05m,04:35,4.2,1200,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,3.2,1000,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05h 25m,05:00,4.0,1000,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,A/C Seater / Sleeper (2+1),23:44,06h 21m,06:05,3.5,1099,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,A/C Sleeper (2+1),23:45,06h 15m,06:00,4.0,1200,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,NON A/C Sleeper (2+1),23:50,06h 00m,05:50,4.8,999,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 25m,05:15,4.1,1100,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,05:00,4.0,1100,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,A/C Sleeper (2+1),23:55,05h 05m,05:00,3.1,1200,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:55,06h 05m,06:00,3.5,1150,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,4.9,1390,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:59,07h 21m,07:20,4.1,1100,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:55,05h 35m,05:30,2.7,1825,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:57,05h 23m,05:20,2.3,1590,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:59,05h 31m,05:30,2.6,1500,
Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:59,05h 36m,05:35,2.4,999,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 1306,RAJADHANI AC (CONVERTED METRO LUXURY),17:30,04h 10m,21:40,3.7,422,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 7144,Super Luxury (Non AC Seater 2+2 Push Back),19:15,05h 15m,00:30,3.1,279,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 9444,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04h 55m,00:10,4.5,324,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 1006,RAJADHANI AC (CONVERTED METRO LUXURY),20:50,04h 10m,01:00,2.9,422,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 6818,Super Luxury (Non AC Seater 2+2 Push Back),20:55,03h 40m,00:35,4.0,279,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 1620,Lahari Non A/C Sleeper Cum Seater,23:00,04h 30m,03:30,4.1,700,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,TGSRTC - 1622,Lahari Non A/C Sleeper Cum Seater,23:30,04h 40m,04:10,4.0,800,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,VEGA BUS,NON AC Seater / Sleeper 2+1,23:55,05h 35m,05:30,4.0,2375,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,4.7,1299,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,A/C Sleeper (2+1),23:59,05h 31m,05:30,3.3,1500,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,4.8,1200,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),23:59,03h 16m,03:15,3.3,1090,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59,05h 31m,05:30,3.2,1500,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06h 26m,06:25,3.2,1000,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06h 31m,06:30,3.1,1400,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IVR Tours and Travels,NON A/C Seater Push Back (2+2),23:59,05h 01m,05:00,3.8,1290,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,4.3,1300,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,05h 51m,05:50,4.0,1300,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),00:30,04h 50m,05:20,3.8,1099,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),01:10,04h 35m,05:45,3.8,1399,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,MAAHI METRO TOURS AND TRAVELS,A/C Sleeper (2+1),01:20,04h 10m,05:30,3.0,1499,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),03:20,04h 20m,07:40,4.6,833,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,K.R TOURS & TRAVELS,A/C Sleeper (2+1),23:57,05h 03m,05:00,2.4,1899,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SLNS Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,2.9,1199,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59,06h 36m,06:35,1.0,1500,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sadiq Tours and Travels,A/C Sleeper (2+1),01:30,04h 30m,06:00,1.7,1500,
Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,GOWTHAMI TOURS AND TRAVELS,Volvo Multi Axle B9R A/C Sleeper (2+1),22:00,03h 00m,01:00,2.2,3325,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52545,Express(Non AC Seater),20:30,16h 00m,12:30,3.2,205,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6846,Express(Non AC Seater),21:45,04h 30m,02:15,2.9,205,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52509,Express(Non AC Seater),23:00,05h 00m,04:00,4.3,225,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,4.1,1100,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,4.1,899,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,4.3,1399,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Vasavi travels,NON A/C Seater/ Sleeper (2+1),23:59,05h 41m,05:40,5.0,950,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 00m,05:30,2.7,899,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 05m,05:50,2.4,799,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 05m,05:50,2.4,899,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,2.7,900,
Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,2.6,900,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 97253,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",18:00,05h 00m,23:00,3.7,328,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4378,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:05,05h 50m,23:55,3.9,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 9367,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,05h 15m,23:30,2.4,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3088,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 35m,01:05,3.7,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,05h 55m,00:40,4.8,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 9201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04h 15m,23:15,3.4,310,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 46391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04h 35m,23:50,3.7,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2967,INDRA(A.C. Seater),19:44,05h 36m,01:20,4.1,377,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05h 30m,01:15,5.0,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05h 00m,01:00,3.7,310,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3276,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:15,05h 00m,01:15,3.7,328,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3485,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,05h 05m,01:30,2.4,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4344,INDRA(A.C. Seater),20:30,05h 30m,02:00,4.0,375,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04h 55m,01:25,2.0,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:47,05h 58m,02:45,4.0,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 00m,02:00,3.7,315,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04h 30m,01:45,3.7,342,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04h 30m,01:50,2.4,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,04h 45m,02:10,3.7,342,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3497,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:30,04h 10m,01:40,3.3,481,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2983,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,05h 35m,03:15,5.0,342,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4754,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 10m,02:10,3.7,315,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2746,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04h 20m,02:50,4.5,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4948,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04h 50m,03:20,2.0,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 9331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 30m,04:15,3.1,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3939,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,05h 15m,04:00,3.4,528,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3979,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 30m,03:15,5.0,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3066,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 15m,04:00,5.0,342,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 30m,03:30,2.8,313,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3016,INDRA(A.C. Seater),23:00,04h 30m,03:30,4.4,377,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3098,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:02,05h 58m,05:00,3.1,328,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3269,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,05h 05m,04:15,5.0,342,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2748,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04h 20m,03:50,4.4,312,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 9497,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04h 30m,04:15,2.8,344,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3022,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,04h 55m,04:45,3.0,328,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Jagan Travels,A/C Sleeper (2+1),17:30,04h 35m,22:05,4.0,400,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Zingbus Plus,A/C Sleeper (2+1),18:00,04h 10m,22:10,4.8,467,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Morning Star Travels,A/C Sleeper (2+1),20:25,04h 45m,01:10,3.1,790,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),20:32,04h 58m,01:30,3.7,649,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sri NVR Travels,Non A/C Seater / Sleeper (2+1),20:50,03h 11m,00:01,3.3,808,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater (2+2),21:00,04h 36m,01:36,4.5,512,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sri KVR Travels,A/C Seater / Sleeper (2+1),21:15,05h 45m,03:00,5.0,643,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,SRKT Travels,A/C Seater / Sleeper (2+1),21:30,04h 30m,02:00,5.0,800,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sai RK Travels,Non A/C Seater / Sleeper (2+1),21:45,04h 00m,01:45,3.4,799,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Morning Star Travels,A/C Sleeper (2+1),22:00,04h 55m,02:55,3.1,790,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Navin Travels,Non A/C Seater / Sleeper (2+1),22:30,04h 30m,03:00,3.6,800,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,04h 36m,03:36,4.5,684,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),19:15,06h 15m,01:30,2.9,855,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),20:00,05h 46m,01:46,2.3,770,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,SRKT Travels,Non A/C Seater / Sleeper (2+1),20:30,05h 50m,02:20,1.0,670,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),20:55,05h 05m,02:00,2.1,715,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:35,05h 40m,03:15,1.0,800,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,LAVYASRI Travels,Non A/C Seater / Sleeper (2+1),22:35,04h 10m,02:45,2.8,833,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:15,04h 00m,03:15,1.0,800,
Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Zingbus Plus,A/C Sleeper (2+1),17:00,04h 25m,21:25,4.8,1929,
